co_municipio;quantidade_alunos;probabilidade_risco_media;probabilidade_risco_mediana;probabilidade_risco_p90;taxa_alertas;taxa_nao_alfabetizado_real;falsos_negativos;taxa_falsos_negativos;co_uf;dependencia_predominante;atlas_idhm_median;atlas_idhm_e_median;atlas_renda_pc_median;atlas_indice_gini_median;atlas_prop_pobreza_criancas_median;atlas_taxa_criancas_dom_sem_fund_median;censo_prop_mat_2ano_internet_aprendizagem_median;censo_prop_mat_2ano_alimentacao_median;censo_prop_mat_2ano_biblioteca_sala_leitura_median;fundeb_receita_contribuicao_median;fundeb_complementacao_uniao_median;fundeb_receita_total_median;indicador_meta_final_2025_median;indicador_pc_aluno_alfabetizado_2024_median;taxa_alfabetizacao_real_pct;taxa_alfabetizacao_predita_prob_pct;taxa_alertas_pct;sg_uf;no_municipio;rotulo_municipio;percentil_risco_relativo;faixa_risco_relativo;meta_2025_pct;alfabetizacao_2024_pct;gap_previsto_meta_pp;situacao_meta
2612802;123;0.29813314040699407;0.2981331404069941;0.2981331404069941;0.0;0.12195121951219512;15;0.12195121951219512;26;3.0;0.593;0.524;229.83;0.51;66.15;52.22;1.0;1.0;0.0921052631578947;10430743.48;3049487.82;13480231.3;72.0;79.68;87.8048780487805;70.1866859593006;0.0;PE;Santa Terezinha;Santa Terezinha - PE;0.1652892561983471;Baixo;72.0;79.68;-1.813314040699396;Atenção — abaixo da meta
3151305;105;0.2540371519595863;0.2540371519595863;0.2540371519595863;0.0;0.20952380952380953;22;0.20952380952380953;31;3.0;0.684;0.564;527.81;0.37;8.95;46.82;1.0;1.0;1.0;7163330.01;0.0;7163330.01;76.33;87.11;79.04761904761905;74.59628480404137;0.0;MG;Piraúba;Piraúba - MG;0.09917355371900827;Baixo;76.33;87.11;-1.7337151959586237;Atenção — abaixo da meta
2901155;207;0.5506025562042297;0.5506025562042297;0.5506025562042297;1.0;0.463768115942029;0;0.0;29;3.0;0.561;0.464;186.1;0.5;68.26;51.62;0.2426778242677824;1.0;0.5774058577405857;18955624.3;14174352.22;33129976.52;46.6;43.23;53.623188405797094;44.93974437957703;100.0;BA;América Dourada;América Dourada - BA;0.7066115702479339;Alto;46.6;43.23;-1.6602556204229728;Atenção — abaixo da meta
2205854;104;0.33791766960756975;0.33791766960756975;0.33791766960756975;0.0;0.2980769230769231;31;0.2980769230769231;22;3.0;0.563;0.489;150.89;0.53;70.95;49.27;0.9478260869565216;1.0;0.0;14464366.15;12884765.2;27349131.35;67.86;55.88;70.1923076923077;66.20823303924303;0.0;PI;Madeiro;Madeiro - PI;0.22933884297520662;Baixo;67.86;55.88;-1.651766960756973;Atenção — abaixo da meta
2512101;291;0.35959316888423953;0.35959316888423953;0.35959316888423953;0.0;0.2542955326460481;74;0.2542955326460481;25;3.0;0.634;0.515;401.6;0.54;40.32;52.93;0.976027397260274;1.0;0.8116438356164384;31286009.91;14328289.55;45614299.46;65.6;65.57000000000001;74.5704467353952;64.04068311157604;0.0;PB;Pombal;Pombal - PB;0.26239669421487605;Baixo;65.6;65.57000000000001;-1.5593168884239503;Atenção — abaixo da meta
2611533;160;0.21546312593608138;0.2154631259360814;0.2154631259360814;0.0;0.025;4;0.025;26;3.0;0.577;0.482;216.87;0.49;62.29;41.41;0.5068493150684932;1.0;0.910958904109589;11164380.84;3511857.76;14676238.6;80.0;87.04;97.5;78.45368740639186;0.0;PE;Quixaba;Quixaba - PE;0.07644628099173553;Baixo;80.0;87.04;-1.5463125936081354;Atenção — abaixo da meta
3161007;134;0.28948539172577004;0.28948539172577004;0.28948539172577004;0.0;0.23134328358208955;31;0.23134328358208955;31;3.0;0.69;0.593;531.92;0.49;27.48;36.27;0.0;1.0;0.7714285714285715;11037597.22;0.0;11037597.22;72.5;84.25;76.86567164179104;71.051460827423;0.0;MG;São Domingos do Prata;São Domingos do Prata - MG;0.14256198347107438;Baixo;72.5;84.25;-1.448539172577;Atenção — abaixo da meta
3109501;141;0.26946743656329164;0.26946743656329164;0.26946743656329164;0.0;0.2553191489361702;36;0.2553191489361702;31;3.0;0.674;0.527;571.6;0.43;18.42;41.78;0.9333333333333332;1.0;0.9083333333333332;8014512.82;0.0;8014512.82;74.47;86.58;74.46808510638299;73.05325634367084;0.0;MG;Cabo Verde;Cabo Verde - MG;0.11570247933884298;Baixo;74.47;86.58;-1.4167436563291602;Atenção — abaixo da meta
5210109;296;0.32183042478299984;0.32183042478299984;0.32183042478299984;0.0;0.22635135135135134;67;0.22635135135135134;52;3.0;0.701;0.588;666.96;0.49;11.02;32.5;0.7096774193548387;1.0;0.7311827956989247;24382996.25;284845.43;24667841.68;69.21;74.13;77.36486486486487;67.81695752170002;0.0;GO;Ipameri;Ipameri - GO;0.20867768595041322;Baixo;69.21;74.13;-1.393042478299975;Atenção — abaixo da meta
2202604;239;0.24698037618014934;0.24698037618014934;0.24698037618014934;0.0;0.14644351464435146;35;0.14644351464435146;22;3.0;0.587;0.473;270.82;0.48;54.86;58.32;0.5655737704918032;1.0;0.1721311475409836;18921366.18;12848722.1;31770088.28;76.57;82.63;85.35564853556485;75.30196238198506;0.0;PI;Castelo do Piauí;Castelo do Piauí - PI;0.09504132231404959;Baixo;76.57;82.63;-1.2680376180149295;Atenção — abaixo da meta
5107875;492;0.28291497900390694;0.28291497900390694;0.28291497900390694;0.0;0.06707317073170732;33;0.06707317073170732;51;3.0;0.732;0.62;892.71;0.47;6.28;30.27;0.9873150105708244;1.0;0.678646934460888;40429168.42;1169395.86;41598564.28;72.97;84.38;93.29268292682926;71.7085020996093;0.0;MT;Sapezal;Sapezal - MT;0.1322314049586777;Baixo;72.97;84.38;-1.2614979003906939;Atenção — abaixo da meta
5220108;320;0.3043741216025383;0.3043741216025383;0.3043741216025383;0.0;0.15625;50;0.15625;52;3.0;0.731;0.67;712.23;0.48;8.38;26.46;1.0;1.0;0.8424068767908309;27317261.59;802637.62;28119899.21;70.81;76.27;84.375;69.56258783974617;0.0;GO;São Luís de Montes Belos;São Luís de Montes Belos - GO;0.18181818181818182;Baixo;70.81;76.27;-1.2474121602538304;Atenção — abaixo da meta
5213707;108;0.3034803206050135;0.3034803206050135;0.3034803206050135;0.0;0.1574074074074074;17;0.1574074074074074;52;3.0;0.707;0.622;637.58;0.49;18.52;30.11;1.0;1.0;0.98989898989899;6186975.95;0.0;6186975.95;70.85;75.02;84.25925925925925;69.65196793949865;0.0;GO;Montes Claros de Goiás;Montes Claros de Goiás - GO;0.1756198347107438;Baixo;70.85;75.02;-1.1980320605013475;Atenção — abaixo da meta
1504505;474;0.5003632930941052;0.5003632930941052;0.5003632930941052;1.0;0.6265822784810127;0;0.0;15;3.0;0.418;0.207;135.21;0.55;79.56;80.91;0.1019830028328611;1.0;0.405099150141643;42753829.81;46052841.72;88806671.53;51.16;28.64;37.34177215189873;49.96367069058948;100.0;PA;Melgaço;Melgaço - PA;0.5702479338842975;Moderado;51.16;28.64;-1.1963293094105154;Atenção — abaixo da meta
5004106;127;0.4355531274625908;0.4355531274625908;0.4355531274625908;0.0;0.3543307086614173;45;0.3543307086614173;50;3.0;0.675;0.549;541.87;0.57;31.0;43.21;0.0;1.0;0.0;9075959.57;0.0;9075959.57;57.63;64.58;64.56692913385827;56.44468725374092;0.0;MS;Guia Lopes da Laguna;Guia Lopes da Laguna - MS;0.42768595041322316;Moderado;57.63;64.58;-1.1853127462590791;Atenção — abaixo da meta
3165552;106;0.421704041807136;0.4196538328950352;0.4196538328950352;0.0;0.3018867924528302;32;0.3018867924528302;31;2.0;0.542;0.4;224.63;0.55;64.61;62.47;0.4896551724137931;1.0;0.903448275862069;4852129.38;85573.07;4937702.45;58.89;60.0;69.81132075471699;57.829595819286396;0.0;MG;Setubinha;Setubinha - MG;0.390495867768595;Baixo;58.89;60.0;-1.0604041807136042;Atenção — abaixo da meta
1503044;294;0.4279922992853278;0.4279922992853278;0.4279922992853278;0.0;0.2925170068027211;86;0.2925170068027211;15;3.0;0.583;0.437;283.57;0.62;56.36;49.35;0.4814814814814814;1.0;0.4646464646464646;17472696.03;12558212.89;30030908.92;58.23;67.37;70.74829931972789;57.20077007146722;0.0;PA;Floresta do Araguaia;Floresta do Araguaia - PA;0.40702479338842973;Moderado;58.23;67.37;-1.0292299285327786;Atenção — abaixo da meta
3131158;223;0.32567361964622876;0.32567361964622876;0.32567361964622876;0.0;0.26905829596412556;60;0.26905829596412556;31;3.0;0.665;0.562;403.9;0.4;25.78;32.35;0.8781725888324873;1.0;0.934010152284264;11012012.7;2222457.21;13234469.91;68.46;77.71000000000001;73.09417040358744;67.43263803537712;0.0;MG;Ipaba;Ipaba - MG;0.21074380165289255;Baixo;68.46;77.71000000000001;-1.0273619646228696;Atenção — abaixo da meta
2100477;382;0.5120219492699366;0.5120219492699366;0.5120219492699366;1.0;0.2801047120418848;0;0.0;21;3.0;0.558;0.483;144.91;0.57;76.49;52.55;0.9883177570093458;1.0;0.677570093457944;31074690.31;42460965.33;73535655.64;49.66;56.29;71.98952879581152;48.79780507300634;100.0;MA;Alto Alegre do Pindaré;Alto Alegre do Pindaré - MA;0.6053719008264463;Moderado;49.66;56.29;-0.8621949269936593;Atenção — abaixo da meta
2612471;141;0.2404087493565945;0.2404087493565945;0.2404087493565945;0.0;0.07092198581560284;10;0.07092198581560284;26;3.0;0.612;0.523;256.26;0.51;61.3;43.19;1.0;1.0;0.986013986013986;11686876.16;5316709.1;17003585.26;76.77;87.09;92.90780141843972;75.95912506434055;0.0;PE;Santa Cruz da Baixa Verde;Santa Cruz da Baixa Verde - PE;0.09090909090909091;Baixo;76.77;87.09;-0.8108749356594416;Atenção — abaixo da meta
2606507;209;0.3008469416081626;0.3008469416081626;0.3008469416081626;0.0;0.21052631578947367;44;0.21052631578947367;26;3.0;0.528;0.369;200.95;0.55;67.21;67.87;0.7064676616915423;1.0;0.3980099502487562;19833378.21;6882542.01;26715920.22;70.7;82.26;78.94736842105263;69.91530583918374;0.0;PE;Iati;Iati - PE;0.16942148760330578;Baixo;70.7;82.26;-0.7846941608162581;Atenção — abaixo da meta
2306405;1499;0.20765349538753672;0.20765349538753675;0.20765349538753675;0.0;0.1180787191460974;177;0.1180787191460974;23;3.0;0.64;0.613;264.08;0.56;59.1;32.93;0.875886524822695;1.0;0.8670212765957447;137949008.31;166442438.58;304391446.89;80.0;88.96000000000001;88.19212808539027;79.23465046124633;0.0;CE;Itapipoca;Itapipoca - CE;0.0743801652892562;Baixo;80.0;88.96000000000001;-0.765349538753668;Atenção — abaixo da meta
2301109;773;0.20761428459075015;0.20761428459075015;0.20761428459075015;0.0;0.13195342820181113;102;0.13195342820181113;23;3.0;0.655;0.624;349.26;0.53;45.0;30.98;0.966551326412918;1.0;0.8131487889273357;60134498.06;55997250.24;116131748.3;80.0;91.16;86.80465717981889;79.23857154092498;0.0;CE;Aracati;Aracati - CE;0.07231404958677685;Baixo;80.0;91.16;-0.7614284590750202;Atenção — abaixo da meta
2608255;158;0.45141940342077425;0.45141940342077425;0.45141940342077425;0.0;0.3037974683544304;48;0.3037974683544304;26;3.0;0.55;0.451;232.08;0.5;59.23;59.23;0.8089887640449438;1.0;0.6573033707865169;15177450.96;6392660.05;21570111.01;55.61;68.81;69.62025316455696;54.858059657922574;0.0;PE;Jucati;Jucati - PE;0.4607438016528926;Moderado;55.61;68.81;-0.7519403420774253;Atenção — abaixo da meta
5108402;4048;0.4237986189990656;0.4249525884818761;0.4249525884818761;0.0;0.2981719367588933;1207;0.2981719367588933;51;3.0;0.734;0.661;668.86;0.46;12.18;21.18;1.0;1.0;0.324974924774323;260382838.62;7555974.79;267938813.41;58.35;61.76;70.18280632411067;57.620138100093435;0.0;MT;Várzea Grande;Várzea Grande - MT;0.3987603305785124;Baixo;58.35;61.76;-0.7298618999065667;Atenção — abaixo da meta
4124806;124;0.20708205395295676;0.20708205395295676;0.20708205395295676;0.0;0.12903225806451613;16;0.12903225806451613;41;3.0;0.727;0.66;605.55;0.43;14.66;28.32;0.92;1.0;0.7866666666666666;10382159.25;0.0;10382159.25;80.0;87.16;87.09677419354838;79.29179460470432;0.0;PR;São João;São João - PR;0.07024793388429752;Baixo;80.0;87.16;-0.7082053952956784;Atenção — abaixo da meta
5105903;290;0.3610114808659943;0.3610114808659943;0.3610114808659943;0.0;0.36551724137931035;106;0.36551724137931035;51;3.0;0.699;0.611;533.53;0.46;18.18;27.18;0.9882352941176472;1.0;0.9137254901960784;13771169.39;0.0;13771169.39;64.47;60.61;63.44827586206896;63.89885191340057;0.0;MT;Nobres;Nobres - MT;0.2665289256198347;Baixo;64.47;60.61;-0.571148086599429;Atenção — abaixo da meta
5208806;1100;0.28024027956543474;0.28024027956543474;0.28024027956543474;0.0;0.10181818181818182;112;0.10181818181818182;52;3.0;0.694;0.596;529.59;0.39;11.31;32.47;1.0;1.0;0.687170474516696;60201254.92;7670466.23;67871721.15;72.54;81.01;89.81818181818181;71.97597204345652;0.0;GO;Goianira;Goianira - GO;0.13016528925619836;Baixo;72.54;81.01;-0.5640279565434838;Atenção — abaixo da meta
3202652;173;0.29108888041105474;0.29108888041105474;0.29108888041105474;0.0;0.12138728323699421;21;0.12138728323699421;32;3.0;0.637;0.493;481.28;0.51;28.1;53.4;0.9875776397515528;1.0;0.8012422360248447;13602545.19;3501402.01;17103947.2;71.41;81.49;87.86127167630057;70.89111195889453;0.0;ES;Irupi;Irupi - ES;0.15289256198347106;Baixo;71.41;81.49;-0.5188880411054697;Atenção — abaixo da meta
2306306;435;0.20398190267800165;0.20398190267800165;0.20398190267800165;0.0;0.09425287356321839;41;0.09425287356321839;23;3.0;0.623;0.568;263.18;0.54;57.51;38.35;0.9307282415630552;1.0;0.9520426287744228;38777492.37;36009470.64;74786963.01;80.0;89.55;90.57471264367815;79.60180973219984;0.0;CE;Itapajé;Itapajé - CE;0.06818181818181818;Baixo;80.0;89.55;-0.3981902678001603;Atenção — abaixo da meta
2802403;118;0.6538443275621424;0.6538443275621424;0.6538443275621424;1.0;0.3898305084745763;0;0.0;28;3.0;0.564;0.422;236.06;0.61;71.85;62.29;1.0;1.0;0.0;14528669.17;1351763.78;15880432.95;34.97;36.4;61.01694915254237;34.61556724378576;100.0;SE;Gararu;Gararu - SE;0.9421487603305785;Alto;34.97;36.4;-0.3544327562142371;Atenção — abaixo da meta
2907905;215;0.5730904292122186;0.5730904292122186;0.5730904292122186;1.0;0.5023255813953489;0;0.0;29;3.0;0.601;0.496;312.03;0.55;54.98;48.87;0.0;1.0;0.0;32612678.2;47800500.52;80413178.72;42.99;31.09;49.76744186046511;42.69095707877813;100.0;BA;Cipó;Cipó - BA;0.7644628099173554;Alto;42.99;31.09;-0.2990429212218686;Atenção — abaixo da meta
3136009;144;0.45405560981039916;0.45603980810747446;0.45603980810747446;0.0;0.3402777777777778;49;0.3402777777777778;31;3.0;0.587;0.448;281.18;0.53;57.07;58.84;0.1104294478527607;1.0;0.9325153374233128;12581904.66;0.0;12581904.66;54.86;64.1;65.97222222222221;54.59443901896008;0.0;MG;Joaíma;Joaíma - MG;0.4731404958677686;Moderado;54.86;64.1;-0.26556098103991843;Atenção — abaixo da meta
3149804;220;0.2849720002722298;0.2849720002722298;0.2849720002722298;0.0;0.1409090909090909;31;0.1409090909090909;31;3.0;0.723;0.571;861.29;0.55;9.31;33.78;1.0;1.0;1.0;15810405.91;0.0;15810405.91;71.73;83.41;85.9090909090909;71.50279997277703;0.0;MG;Perdizes;Perdizes - MG;0.1384297520661157;Baixo;71.73;83.41;-0.2272000272229775;Atenção — abaixo da meta
4201703;107;0.19870014378194187;0.2114664389314569;0.2114664389314569;0.0;0.35514018691588783;38;0.35514018691588783;42;2.0;0.742;0.636;793.09;0.35;1.48;33.72;1.0;1.0;1.0;4811294.54;0.0;4811294.54;80.0;94.83;64.48598130841121;80.12998562180582;0.0;SC;Ascurra;Ascurra - SC;0.0640495867768595;Baixo;80.0;94.83;0.1299856218058153;Meta prevista como atingida
4127403;205;0.2768653337430468;0.2768653337430468;0.2768653337430468;0.0;0.16585365853658537;34;0.16585365853658537;41;3.0;0.714;0.639;611.85;0.42;15.53;28.56;1.0;1.0;0.9862385321100916;15504758.77;531855.31;16036614.08;72.16;76.19;83.41463414634146;72.31346662569533;0.0;PR;Terra Roxa;Terra Roxa - PR;0.11983471074380166;Baixo;72.16;76.19;0.1534666256953301;Meta prevista como atingida
1504406;224;0.5601762333151974;0.5601762333151974;0.5601762333151974;1.0;0.5267857142857143;0;0.0;15;3.0;0.609;0.521;277.01;0.54;56.7;38.99;0.4767441860465116;1.0;0.311046511627907;22308680.47;20927152.45;43235832.92;43.72;45.42;47.32142857142857;43.98237666848026;100.0;PA;Marapanim;Marapanim - PA;0.7396694214876033;Alto;43.72;45.42;0.26237666848026464;Meta prevista como atingida
2932507;186;0.48602761093928726;0.48602761093928726;0.48602761093928726;0.0;0.3387096774193548;63;0.3387096774193548;29;3.0;0.56;0.424;303.78;0.52;50.87;51.31;0.7433962264150943;1.0;0.3584905660377358;24491418.03;16700816.17;41192234.2;51.08;58.16;66.12903225806453;51.39723890607127;0.0;BA;Una;Una - BA;0.5289256198347108;Moderado;51.08;58.16;0.3172389060712746;Meta prevista como atingida
2701605;245;0.4298402146168669;0.42984021461686694;0.42984021461686694;0.0;0.20816326530612245;51;0.20816326530612245;27;3.0;0.506;0.357;183.83;0.6;76.18;72.82;0.9219330855018588;1.0;0.4126394052044609;37912006.56;20809012.09;58721018.65;56.64;62.21;79.18367346938776;57.015978538313306;0.0;AL;Canapi;Canapi - AL;0.4132231404958678;Moderado;56.64;62.21;0.37597853831330497;Meta prevista como atingida
5106224;932;0.3014352374458731;0.3014352374458731;0.3014352374458731;0.0;0.13090128755364808;122;0.13090128755364808;51;3.0;0.758;0.673;982.9;0.51;5.83;20.34;1.0;1.0;0.8675496688741722;73416400.14;0.0;73416400.14;69.28;74.86;86.9098712446352;69.85647625541269;0.0;MT;Nova Mutum;Nova Mutum - MT;0.17148760330578514;Baixo;69.28;74.86;0.5764762554126861;Meta prevista como atingida
2707503;158;0.2778209215955534;0.2738128501647419;0.288205470302656;0.0;0.2088607594936709;33;0.2088607594936709;27;3.0;0.551;0.431;195.26;0.61;73.97;56.97;0.582995951417004;1.0;0.0;20015475.3;13358966.91;33374442.21;71.61;83.74;79.11392405063292;72.21790784044467;0.0;AL;Porto Real do Colégio;Porto Real do Colégio - AL;0.12396694214876033;Baixo;71.61;83.74;0.6079078404446676;Meta prevista como atingida
2311306;780;0.19270029628757748;0.19270029628757745;0.19270029628757745;0.0;0.11025641025641025;86;0.11025641025641025;23;3.0;0.659;0.624;317.66;0.53;53.47;32.24;0.8399545970488081;1.0;0.2213393870601589;59683897.26;56368362.19;116052259.45;80.0;92.49;88.97435897435896;80.72997037124226;0.0;CE;Quixadá;Quixadá - CE;0.05991735537190083;Baixo;80.0;92.49;0.7299703712422598;Meta prevista como atingida
1100254;212;0.3082715946780842;0.31097739299210136;0.31097739299210136;0.0;0.1792452830188679;38;0.1792452830188679;11;3.0;0.664;0.55;520.2;0.53;29.23;40.56;0.9055793991416308;1.0;0.96137339055794;13279811.14;0.0;13279811.14;68.1;71.14;82.0754716981132;69.17284053219159;0.0;RO;Presidente Médici;Presidente Médici - RO;0.1921487603305785;Baixo;68.1;71.14;1.0728405321915915;Meta prevista como atingida
2921302;122;0.5091279724987021;0.5091279724987021;0.5091279724987021;1.0;0.3360655737704918;0;0.0;29;3.0;0.622;0.518;313.88;0.51;50.31;48.03;1.0;1.0;0.1153846153846153;9161110.01;4164559.55;13325669.56;47.96;46.05;66.39344262295081;49.08720275012979;100.0;BA;Milagres;Milagres - BA;0.5888429752066116;Moderado;47.96;46.05;1.1272027501297899;Meta prevista como atingida
1100189;532;0.25905709647432995;0.25905709647432995;0.25905709647432995;0.0;0.17669172932330826;94;0.17669172932330826;11;3.0;0.71;0.613;734.76;0.54;16.46;29.97;0.9275929549902152;1.0;0.62426614481409;37114049.21;0.0;37114049.21;72.95;81.06;82.33082706766918;74.094290352567;0.0;RO;Pimenta Bueno;Pimenta Bueno - RO;0.1012396694214876;Baixo;72.95;81.06;1.1442903525669976;Meta prevista como atingida
2314003;353;0.18764290061395905;0.18764290061395905;0.18764290061395905;0.0;0.0679886685552408;24;0.0679886685552408;23;3.0;0.629;0.576;276.17;0.54;63.87;36.57;0.6666666666666666;1.0;0.3004694835680751;29142032.37;27455576.08;56597608.45;80.0;90.9;93.20113314447592;81.23570993860409;0.0;CE;Várzea Alegre;Várzea Alegre - CE;0.05785123966942149;Baixo;80.0;90.9;1.2357099386040886;Meta prevista como atingida
2203701;337;0.34259563174193364;0.34259563174193364;0.34259563174193364;0.0;0.14836795252225518;50;0.14836795252225518;22;3.0;0.605;0.497;293.39;0.51;52.07;45.35;0.0997963340122199;1.0;0.1690427698574338;42111391.54;36190046.52;78301438.06;64.5;73.13;85.16320474777447;65.74043682580664;0.0;PI;Esperantina;Esperantina - PI;0.2334710743801653;Baixo;64.5;73.13;1.2404368258066398;Meta prevista como atingida
4127205;233;0.18725012158896104;0.18725012158896104;0.18725012158896104;0.0;0.05150214592274678;12;0.05150214592274678;41;3.0;0.728;0.68;653.34;0.4;5.03;26.66;0.813953488372093;1.0;0.9728682170542636;15036058.35;513130.18;15549188.53;80.0;89.10000000000001;94.84978540772532;81.2749878411039;0.0;PR;Terra Boa;Terra Boa - PR;0.05578512396694215;Baixo;80.0;89.10000000000001;1.2749878411038935;Meta prevista como atingida
4120002;105;0.2265757525794967;0.2265757525794967;0.2265757525794967;0.0;0.23809523809523808;25;0.23809523809523808;41;3.0;0.738;0.661;742.25;0.44;4.07;16.49;1.0;1.0;1.0;7488656.61;0.0;7488656.61;76.06;87.25;76.19047619047619;77.34242474205033;0.0;PR;Porecatu;Porecatu - PR;0.07851239669421488;Baixo;76.06;87.25;1.282424742050324;Meta prevista como atingida
2611903;217;0.1870724727277577;0.18707247272775773;0.18707247272775773;0.0;0.018433179723502304;4;0.018433179723502304;26;3.0;0.613;0.506;264.16;0.44;49.89;48.48;0.8450184501845018;1.0;0.8154981549815498;26793627.42;10023060.94;36816688.36;80.0;90.91;98.15668202764977;81.29275272722423;0.0;PE;Rio Formoso;Rio Formoso - PE;0.05371900826446281;Baixo;80.0;90.91;1.2927527272242259;Meta prevista como atingida
5106232;225;0.38275891135714557;0.38275891135714557;0.38275891135714557;0.0;0.23555555555555555;53;0.23555555555555555;51;3.0;0.682;0.561;639.03;0.56;15.3;38.44;1.0;1.0;0.9601593625498008;17509943.19;0.0;17509943.19;60.28;57.29;76.44444444444444;61.72410886428544;0.0;MT;Nova Olímpia;Nova Olímpia - MT;0.30991735537190085;Baixo;60.28;57.29;1.4441088642854396;Meta prevista como atingida
3137403;144;0.2902295366063594;0.2902295366063594;0.2902295366063594;0.0;0.09027777777777778;13;0.09027777777777778;31;3.0;0.676;0.554;522.62;0.53;35.58;50.35;0.7005988023952096;1.0;0.8922155688622755;14027272.47;460152.7;14487425.17;69.09;87.23;90.97222222222221;70.97704633936405;0.0;MG;Lagoa Dourada;Lagoa Dourada - MG;0.15082644628099173;Baixo;69.09;87.23;1.8870463393640478;Meta prevista como atingida
2922706;146;0.5370016856015458;0.5370016856015458;0.5370016856015458;1.0;0.4931506849315068;0;0.0;29;3.0;0.545;0.37;251.9;0.46;55.61;71.15;0.7889908256880734;1.0;0.5045871559633027;19338662.24;16621755.57;35960417.81;44.35;50.0;50.68493150684932;46.29983143984542;100.0;BA;Nova Canaã;Nova Canaã - BA;0.6611570247933884;Moderado;44.35;50.0;1.9498314398454184;Meta prevista como atingida
5106216;202;0.33537807775349904;0.33537807775349904;0.33537807775349904;0.0;0.19801980198019803;40;0.19801980198019803;51;3.0;0.686;0.572;591.9;0.55;25.46;38.58;1.0;1.0;0.16;13899652.95;0.0;13899652.95;64.21;68.51;80.19801980198021;66.4621922246501;0.0;MT;Nova Canaã do Norte;Nova Canaã do Norte - MT;0.22520661157024793;Baixo;64.21;68.51;2.252192224650102;Meta prevista como atingida
2108108;255;0.2028397807585428;0.2028397807585428;0.2028397807585428;0.0;0.054901960784313725;14;0.054901960784313725;21;3.0;0.549;0.447;239.23;0.58;61.01;57.07;0.0;1.0;0.237037037037037;25131109.36;37043546.5;62174655.86;77.38;90.57;94.50980392156862;79.71602192414572;0.0;MA;Paulo Ramos;Paulo Ramos - MA;0.06611570247933884;Baixo;77.38;90.57;2.336021924145726;Meta prevista como atingida
3112307;537;0.333171323848807;0.33408852941241085;0.33408852941241085;0.0;0.2271880819366853;122;0.2271880819366853;31;3.0;0.653;0.527;432.55;0.52;35.71;49.84;0.875968992248062;1.0;0.9476744186046512;23823743.69;4465116.0;28288859.69;64.07;80.94;77.28119180633148;66.6828676151193;0.0;MG;Capelinha;Capelinha - MG;0.22107438016528927;Baixo;64.07;80.94;2.6128676151193133;Meta prevista como atingida
3137502;220;0.3047592637737453;0.3047592637737453;0.3047592637737453;0.0;0.16818181818181818;37;0.16818181818181818;31;3.0;0.703;0.582;693.25;0.49;11.38;37.4;1.0;1.0;1.0;12594521.48;0.0;12594521.48;66.85;82.01;83.18181818181817;69.52407362262547;0.0;MG;Lagoa Formosa;Lagoa Formosa - MG;0.18801652892561985;Baixo;66.85;82.01;2.674073622625471;Meta prevista como atingida
2104008;200;0.3082143258860762;0.3082143258860762;0.3082143258860762;0.0;0.13;26;0.13;21;3.0;0.586;0.503;262.41;0.59;60.01;43.54;0.1497975708502024;1.0;0.1538461538461538;16119915.97;20540216.41;36660132.38;66.08;81.48;87.0;69.17856741139238;0.0;MA;Esperantinópolis;Esperantinópolis - MA;0.19008264462809918;Baixo;66.08;81.48;3.0985674113923807;Meta prevista como atingida
3102001;171;0.28987379747645015;0.28987379747645015;0.28987379747645015;0.0;0.11695906432748537;20;0.11695906432748537;31;3.0;0.668;0.536;475.99;0.44;19.13;42.07;1.0;1.0;1.0;10752177.93;0.0;10752177.93;67.53;85.54;88.30409356725146;71.01262025235499;0.0;MG;Alterosa;Alterosa - MG;0.14669421487603307;Baixo;67.53;85.54;3.482620252354991;Meta prevista como atingida
2507309;142;0.47610183909512227;0.47610183909512227;0.47610183909512227;0.0;0.4647887323943662;66;0.4647887323943662;25;3.0;0.558;0.435;250.76;0.54;64.17;63.11;0.6130653266331658;1.0;0.4371859296482412;21114737.51;7537856.73;28652594.24;48.68;51.18;53.52112676056338;52.38981609048777;0.0;PB;Jacaraú;Jacaraú - PB;0.5103305785123967;Moderado;48.68;51.18;3.70981609048777;Meta prevista como atingida
3112901;109;0.3018295880502857;0.3018295880502857;0.3018295880502857;0.0;0.25688073394495414;28;0.25688073394495414;31;3.0;0.615;0.471;353.65;0.57;54.89;57.07;0.2282608695652173;1.0;0.8695652173913043;7925385.32;1531065.57;9456450.89;66.1;83.3;74.31192660550458;69.81704119497142;0.0;MG;Caputira;Caputira - MG;0.17355371900826447;Baixo;66.1;83.3;3.7170411949714293;Meta prevista como atingida
5004403;122;0.4836949544888436;0.4836949544888436;0.4836949544888436;0.0;0.4262295081967213;52;0.4262295081967213;50;3.0;0.681;0.531;633.12;0.48;9.95;38.37;0.8306451612903226;1.0;1.0;8632593.64;0.0;8632593.64;47.77;51.7;57.377049180327866;51.63050455111564;0.0;MS;Inocência;Inocência - MS;0.5227272727272727;Moderado;47.77;51.7;3.860504551115639;Meta prevista como atingida
2101707;728;0.3536652949759216;0.3536652949759216;0.3536652949759216;0.0;0.17582417582417584;128;0.17582417582417584;21;3.0;0.57;0.479;197.08;0.61;65.66;56.71;0.3223854796888504;1.0;0.4883318928262748;58762657.28;75000743.19;133763400.47;60.01;78.52;82.41758241758241;64.63347050240785;0.0;MA;Barreirinhas;Barreirinhas - MA;0.24793388429752067;Baixo;60.01;78.52;4.623470502407848;Meta prevista como atingida
