co_municipio;quantidade_alunos;probabilidade_risco_media;probabilidade_risco_mediana;probabilidade_risco_p90;taxa_alertas;taxa_nao_alfabetizado_real;falsos_negativos;taxa_falsos_negativos;co_uf;dependencia_predominante;atlas_idhm_median;atlas_idhm_e_median;atlas_renda_pc_median;atlas_indice_gini_median;atlas_prop_pobreza_criancas_median;atlas_taxa_criancas_dom_sem_fund_median;censo_prop_mat_2ano_internet_aprendizagem_median;censo_prop_mat_2ano_alimentacao_median;censo_prop_mat_2ano_biblioteca_sala_leitura_median;fundeb_receita_contribuicao_median;fundeb_complementacao_uniao_median;fundeb_receita_total_median;indicador_meta_final_2025_median;indicador_pc_aluno_alfabetizado_2024_median;taxa_alfabetizacao_real_pct;taxa_alfabetizacao_predita_prob_pct;taxa_alertas_pct;sg_uf;no_municipio;rotulo_municipio
3170578;64;0.25464187765167545;0.25464187765167545;0.25464187765167545;0.0;0.296875;19;0.296875;31;3.0;0.631;0.486;407.13;0.49;40.88;49.95;0.0;1.0;1.0;3832908.22;0.0;3832908.22;80.0;83.44;70.3125;74.53581223483245;0.0;MG;Vargem Alegre;Vargem Alegre - MG
3171071;64;0.36131186271391147;0.36131186271391147;0.36131186271391147;0.0;0.03125;2;0.03125;31;3.0;0.632;0.555;293.08;0.43;43.46;28.99;0.7727272727272727;1.0;1.0;4738846.92;0.0;4738846.92;67.91;77.02;96.875;63.868813728608856;0.0;MG;Veredinha;Veredinha - MG
3201506;1223;0.3036293019018726;0.3035251708336347;0.3035251708336347;0.0;0.1349141455437449;165;0.1349141455437449;32;3.0;0.746;0.668;788.29;0.51;10.52;24.7;0.9967159277504104;1.0;0.7331691297208539;115911788.29;15460990.39;131372778.68;75.66;77.5;86.50858544562551;69.63706980981274;0.0;ES;Colatina;Colatina - ES
3201605;402;0.3629463120642715;0.3629888528018985;0.3629888528018985;0.0;0.21144278606965175;85;0.21144278606965175;32;3.0;0.681;0.603;450.71;0.5;29.07;35.2;0.9669811320754716;1.0;0.8443396226415094;39379906.73;7149983.93;46529890.66;75.62;68.12;78.85572139303483;63.705368793572845;0.0;ES;Conceição da Barra;Conceição da Barra - ES
3202207;228;0.4451878573681979;0.4451878573681979;0.4451878573681979;0.0;0.2719298245614035;62;0.2719298245614035;32;3.0;0.718;0.623;657.18;0.49;18.21;35.84;0.6834170854271356;1.0;0.7437185929648241;19715439.96;651796.31;20367236.27;67.38;62.28;72.80701754385966;55.48121426318021;0.0;ES;Fundão;Fundão - ES
3202306;314;0.3127651013893292;0.3127651013893292;0.3127651013893292;0.0;0.17197452229299362;54;0.17197452229299362;32;3.0;0.703;0.595;587.91;0.52;28.33;37.81;1.0;1.0;0.5757575757575758;34031118.36;7088104.21;41119222.57;75.85;76.71000000000001;82.80254777070064;68.72348986106708;0.0;ES;Guaçuí;Guaçuí - ES
3202652;173;0.29108888041105474;0.29108888041105474;0.29108888041105474;0.0;0.12138728323699421;21;0.12138728323699421;32;3.0;0.637;0.493;481.28;0.51;28.1;53.4;0.9875776397515528;1.0;0.8012422360248447;13602545.19;3501402.01;17103947.2;71.41;81.49;87.86127167630057;70.89111195889453;0.0;ES;Irupi;Irupi - ES
3202900;88;0.26176692958527614;0.26176692958527614;0.26176692958527614;0.0;0.17045454545454544;15;0.17045454545454544;32;3.0;0.684;0.568;607.49;0.47;23.28;41.31;1.0;1.0;0.6095238095238096;6984250.96;206400.24;7190651.2;78.61;82.15;82.95454545454545;73.82330704147239;0.0;ES;Itarana;Itarana - ES
3205176;222;0.28979590077675177;0.28796941597182113;0.2962445103941601;0.0;0.20270270270270271;45;0.20270270270270271;32;3.0;0.675;0.549;569.82;0.51;26.46;42.98;0.9722222222222222;1.0;0.9206349206349206;17403693.8;2457009.66;19860703.46;80.0;76.41;79.72972972972973;71.02040992232482;0.0;ES;Vila Valério;Vila Valério - ES
3300233;614;0.4033570897371125;0.4033570897371125;0.4033570897371125;0.0;0.26384364820846906;162;0.26384364820846906;33;3.0;0.728;0.624;851.39;0.51;5.61;24.42;0.5450980392156862;1.0;1.0;53383000.1;4848043.79;58231043.89;71.27;68.56;73.61563517915309;59.66429102628875;0.0;RJ;Armação dos Búzios;Armação dos Búzios - RJ
3300902;116;0.42180850509987794;0.4218085050998779;0.4218085050998779;0.0;0.1810344827586207;21;0.1810344827586207;33;3.0;0.691;0.608;524.88;0.47;20.25;34.72;0.546875;1.0;0.7578125;9719220.83;704753.11;10423973.94;72.46;64.38;81.89655172413794;57.81914949001221;0.0;RJ;Cambuci;Cambuci - RJ
3300951;99;0.4567148313081767;0.4567148313081767;0.4567148313081767;0.0;0.3838383838383838;38;0.3838383838383838;33;3.0;0.685;0.605;537.66;0.44;22.78;26.27;1.0;1.0;0.5934959349593496;9838213.08;713381.39;10551594.47;60.9;66.11;61.61616161616161;54.32851686918233;0.0;RJ;Comendador Levy Gasparian;Comendador Levy Gasparian - RJ
3301504;179;0.457551573990748;0.457551573990748;0.457551573990748;0.0;0.33519553072625696;60;0.33519553072625696;33;3.0;0.729;0.649;724.29;0.48;9.86;27.35;0.92;1.0;0.67;14626983.92;1425144.82;16052128.74;65.98;64.16;66.4804469273743;54.2448426009252;0.0;RJ;Cordeiro;Cordeiro - RJ
3301702;6397;0.6436186957330908;0.6436186957330909;0.6436186957330909;1.0;0.5232140065655776;0;0.0;33;3.0;0.711;0.624;592.81;0.46;18.19;25.75;0.7933399850336742;1.0;0.8334996258418558;449372085.74;48592640.72;497964726.46;57.8;45.37;47.678599343442244;35.638130426690914;100.0;RJ;Duque de Caxias;Duque de Caxias - RJ
3302106;220;0.4252926261403356;0.4252926261403356;0.4252926261403356;0.0;0.2681818181818182;59;0.2681818181818182;33;3.0;0.713;0.635;607.18;0.49;19.31;29.26;0.1853448275862069;1.0;0.6896551724137931;12467072.66;904003.35;13371076.01;70.01;70.09;73.18181818181819;57.470737385966444;0.0;RJ;Itaocara;Itaocara - RJ
3302205;688;0.4051327336633167;0.4051327336633167;0.4051327336633167;0.0;0.2311046511627907;159;0.2311046511627907;33;3.0;0.73;0.649;688.83;0.47;12.93;26.91;0.5868421052631579;1.0;0.4552631578947368;60897102.33;6712906.93;67610009.26;72.22;65.26;76.88953488372093;59.48672663366833;0.0;RJ;Itaperuna;Itaperuna - RJ
3302270;1108;0.7130313510617697;0.7130313510617697;0.7130313510617697;1.0;0.5929602888086642;0;0.0;33;3.0;0.659;0.555;420.15;0.42;22.98;32.93;0.1876447876447876;1.0;0.8548262548262548;76772273.67;8522613.29;85294886.96;51.98;36.88;40.70397111913358;28.696864893823026;100.0;RJ;Japeri;Japeri - RJ
3302403;2954;0.5220273593782266;0.5220273593782266;0.5220273593782266;1.0;0.36357481381178064;0;0.0;33;3.0;0.764;0.681;1103.42;0.56;9.0;21.12;0.7395307395307396;1.0;0.7677457677457677;239522293.16;17368067.18;256890360.34;66.41;59.46;63.64251861882193;47.797264062177334;100.0;RJ;Macaé;Macaé - RJ
3303500;6798;0.7223209950010396;0.7223209950010396;0.7223209950010396;1.0;0.5892909679317446;0;0.0;33;3.0;0.713;0.641;591.0;0.48;19.29;22.75;0.5642201834862385;1.0;0.5818942255801404;359200815.37;35053628.6;394254443.97;47.44;33.42;41.070903206825534;27.767900499896037;100.0;RJ;Nova Iguaçu;Nova Iguaçu - RJ
3303906;2143;0.4785193014523533;0.47851930145235333;0.47851930145235333;0.0;0.31824545030331314;682;0.31824545030331314;33;3.0;0.745;0.639;922.49;0.55;12.97;27.03;0.7265151515151516;1.0;0.7734848484848484;219808768.36;20995516.47;240804284.83;68.17;64.81;68.17545496966868;52.14806985476468;0.0;RJ;Petrópolis;Petrópolis - RJ
3305158;256;0.3468242447990556;0.3468242447990556;0.3468242447990556;0.0;0.18359375;47;0.18359375;33;3.0;0.66;0.533;517.99;0.47;25.85;46.2;0.6338028169014085;1.0;0.8098591549295775;20373182.68;2291212.12;22664394.8;74.08;76.78;81.640625;65.31757552009444;0.0;RJ;São José do Vale do Rio Preto;São José do Vale do Rio Preto - RJ
3305505;1296;0.4684570217162456;0.4684570217162456;0.4684570217162456;0.0;0.2993827160493827;388;0.2993827160493827;33;3.0;0.709;0.621;681.62;0.52;15.86;27.26;0.8547925608011445;1.0;0.8841201716738197;107887095.49;7823030.99;115710126.48;68.84;62.51;70.06172839506173;53.15429782837544;0.0;RJ;Saquarema;Saquarema - RJ
3305554;855;0.5955962777929673;0.5955962777929673;0.5955962777929673;1.0;0.543859649122807;0;0.0;33;3.0;0.713;0.648;604.82;0.47;18.01;26.26;0.6809864757358791;1.0;0.858392999204455;79892381.66;6980271.21;86872652.87;57.34;50.53;45.614035087719294;40.44037222070327;100.0;RJ;Seropédica;Seropédica - RJ
3305604;273;0.5051439236908655;0.5051439236908655;0.5051439236908655;1.0;0.3553113553113553;0;0.0;33;3.0;0.654;0.536;476.99;0.49;27.17;44.05;0.893491124260355;1.0;0.7218934911242604;25158655.55;1824286.22;26982941.77;63.43;57.35;64.46886446886447;49.48560763091345;100.0;RJ;Silva Jardim;Silva Jardim - RJ
3305752;380;0.5433075890789454;0.5433075890789454;0.5433075890789454;1.0;0.3868421052631579;0;0.0;33;3.0;0.654;0.548;440.84;0.42;25.8;39.79;0.828009828009828;1.0;0.9213759213759214;31673642.89;3511941.72;35185584.61;63.44;54.46;61.31578947368421;45.66924109210546;100.0;RJ;Tanguá;Tanguá - RJ
3500204;54;0.35411206238369275;0.35411206238369275;0.35411206238369275;0.0;0.2777777777777778;15;0.2777777777777778;35;3.0;0.73;0.648;661.65;0.38;5.72;20.89;1.0;1.0;1.0;4931245.4;0.0;4931245.4;68.85;85.8;72.22222222222221;64.58879376163073;0.0;SP;Adolfo;Adolfo - SP
3500600;55;0.31789960432678743;0.31789960432678743;0.31789960432678743;0.0;0.21818181818181817;12;0.21818181818181817;35;3.0;0.854;0.825;1580.72;0.54;0.67;14.42;1.0;1.0;0.0;5941056.22;0.0;5941056.22;80.0;80.89;78.18181818181819;68.21003956732126;0.0;SP;Águas de São Pedro;Águas de São Pedro - SP
3500709;359;0.5228611532047434;0.5228611532047434;0.5228611532047434;1.0;0.4735376044568245;0;0.0;35;3.0;0.745;0.694;642.59;0.41;11.28;19.95;0.7827298050139275;1.0;0.724233983286908;30351190.77;0.0;30351190.77;64.66;64.6;52.64623955431755;47.71388467952566;100.0;SP;Agudos;Agudos - SP
3501905;484;0.4885857973263197;0.5041125750578681;0.5041125750578681;0.7665289256198347;0.2603305785123967;23;0.047520661157024795;35;3.0;0.785;0.711;1027.6;0.5;5.57;18.58;0.8010657193605684;1.0;0.7015985790408525;37356991.87;0.0;37356991.87;61.42;59.94;73.96694214876032;51.141420267368034;76.65289256198346;SP;Amparo;Amparo - SP
3502903;345;0.5944502844288981;0.5944502844288981;0.5944502844288981;1.0;0.4434782608695652;0;0.0;35;3.0;0.776;0.723;853.87;0.52;8.57;17.96;1.0;1.0;0.2436194895591647;38032388.56;1194632.4;39227020.96;59.35;56.16;55.65217391304348;40.554971557110186;100.0;SP;Araçoiaba da Serra;Araçoiaba da Serra - SP
3504107;1671;0.4327481756797579;0.4327474064419927;0.4327474064419927;0.0;0.3500897666068223;585;0.3500897666068223;35;3.0;0.765;0.67;1063.52;0.53;8.95;24.4;1.0;1.0;0.6915584415584416;120261581.73;3644349.31;123905931.04;73.5;65.46000000000001;64.99102333931776;56.72518243202421;0.0;SP;Atibaia;Atibaia - SP
3505203;278;0.4218397287143606;0.4218397287143606;0.4218397287143606;0.0;0.23741007194244604;66;0.23741007194244604;35;3.0;0.75;0.662;781.34;0.42;5.71;20.47;1.0;1.0;1.0;27292612.3;0.0;27292612.3;69.69;72.3;76.2589928057554;57.81602712856394;0.0;SP;Bariri;Bariri - SP
3505302;205;0.40934785843857036;0.40934785843857036;0.40934785843857036;0.0;0.3073170731707317;63;0.3073170731707317;35;3.0;0.788;0.739;915.28;0.45;3.51;16.42;1.0;1.0;0.8289473684210527;17049784.96;0.0;17049784.96;64.91;80.01;69.26829268292683;59.065214156142964;0.0;SP;Barra Bonita;Barra Bonita - SP
3506508;1126;0.3843348564306297;0.3843348564306297;0.3843348564306297;0.0;0.16429840142095914;185;0.16429840142095914;35;3.0;0.78;0.734;812.51;0.42;4.97;15.18;1.0;1.0;1.0;81649015.36;1106477.88;82755493.24;73.86;78.13;83.57015985790409;61.56651435693703;0.0;SP;Birigui;Birigui - SP
3507308;49;0.4036791416628711;0.4036791416628711;0.4036791416628711;0.0;0.32653061224489793;16;0.32653061224489793;35;3.0;0.754;0.685;719.42;0.38;4.41;25.38;1.0;1.0;1.0;4902813.43;0.0;4902813.43;73.9;66.62;67.34693877551021;59.63208583371289;0.0;SP;Boracéia;Boracéia - SP
3507506;1164;0.5522433606519714;0.5522433606519714;0.5522433606519714;1.0;0.40893470790378006;0;0.0;35;3.0;0.8;0.746;1089.1;0.54;7.33;17.85;0.9613003095975232;1.0;0.9094427244582044;119050127.99;0.0;119050127.99;65.9;57.09;59.106529209621996;44.77566393480286;100.0;SP;Botucatu;Botucatu - SP
3508009;241;0.4863363594275696;0.4863363594275696;0.4863363594275696;0.0;0.4190871369294606;101;0.4190871369294606;35;3.0;0.667;0.578;435.15;0.5;31.04;39.45;0.9875776397515528;1.0;0.922360248447205;30206247.19;0.0;30206247.19;59.01;63.24;58.091286307053934;51.36636405724304;0.0;SP;Buri;Buri - SP
3508702;172;0.38929722329989236;0.3892581995733899;0.3892581995733899;0.0;0.2441860465116279;42;0.2441860465116279;35;3.0;0.72;0.62;627.0;0.5;18.67;39.08;1.0;1.0;0.8870056497175142;10595115.08;0.0;10595115.08;73.29;75.94;75.5813953488372;61.07027767001077;0.0;SP;Caconde;Caconde - SP
3509007;929;0.5953021435399581;0.5977033732433115;0.5977033732433115;1.0;0.3110871905274489;0;0.0;35;3.0;0.781;0.749;800.15;0.47;9.12;16.97;1.0;1.0;0.4663594470046083;69098250.33;0.0;69098250.33;55.49;52.21;68.89128094725511;40.46978564600418;100.0;SP;Caieiras;Caieiras - SP
3510302;274;0.6184262862720429;0.6184262862720429;0.6184262862720429;1.0;0.4854014598540146;0;0.0;35;3.0;0.699;0.617;526.28;0.4;15.03;29.82;1.0;1.0;0.0;26773790.18;845173.72;27618963.9;58.06;47.64;51.45985401459854;38.15737137279571;100.0;SP;Capela do Alto;Capela do Alto - SP
3510500;1417;0.5500335545989139;0.5500335545989139;0.5500335545989139;1.0;0.43966125617501767;0;0.0;35;3.0;0.759;0.705;773.99;0.5;11.82;18.5;1.0;1.0;0.8432178508514386;160141056.09;0.0;160141056.09;62.72;58.19;56.033874382498226;44.99664454010861;100.0;SP;Caraguatatuba;Caraguatatuba - SP
3511706;224;0.525769833117189;0.525769833117189;0.525769833117189;1.0;0.4107142857142857;0;0.0;35;3.0;0.736;0.675;705.01;0.4;5.42;21.96;1.0;1.0;0.6205128205128205;16711360.81;340982.28;17052343.09;56.0;62.5;58.92857142857143;47.42301668828111;100.0;SP;Charqueada;Charqueada - SP
3512902;99;0.4627998341100743;0.4627998341100743;0.4627998341100743;0.0;0.2222222222222222;22;0.2222222222222222;35;3.0;0.722;0.63;643.1;0.4;7.06;30.22;1.0;1.0;1.0;8525307.2;0.0;8525307.2;80.0;56.46;77.77777777777779;53.72001658899257;0.0;SP;Cosmorama;Cosmorama - SP
3513009;2880;0.6196999782335868;0.6196999782335868;0.6196999782335868;1.0;0.4565972222222222;0;0.0;35;3.0;0.78;0.707;1085.66;0.57;8.61;18.21;0.9562350119904076;1.0;0.323441247002398;221094845.01;0.0;221094845.01;60.23;49.49;54.34027777777778;38.03000217664132;100.0;SP;Cotia;Cotia - SP
3513405;519;0.5801313024102221;0.5801313024102221;0.5801313024102221;1.0;0.44315992292870904;0;0.0;35;3.0;0.788;0.758;809.24;0.53;13.14;12.64;0.6158536585365854;1.0;0.782520325203252;47647580.65;0.0;47647580.65;52.17;55.99;55.68400770712909;41.98686975897778;100.0;SP;Cruzeiro;Cruzeiro - SP
3513603;150;0.5556261343552049;0.5556261343552049;0.5556261343552049;1.0;0.4066666666666667;0;0.0;35;3.0;0.684;0.576;525.19;0.54;26.98;43.44;0.9247311827956988;1.0;0.6666666666666666;11410906.91;0.0;11410906.91;59.73;58.09;59.33333333333333;44.43738656447951;100.0;SP;Cunha;Cunha - SP
3515004;2795;0.6736710350707413;0.6943539352244013;0.6943539352244013;1.0;0.48372093023255813;0;0.0;35;3.0;0.735;0.676;622.77;0.45;12.11;22.72;0.9663617586308646;1.0;0.8663322514015934;182203747.46;0.0;182203747.46;46.94;40.5;51.627906976744185;32.632896492925866;100.0;SP;Embu das Artes;Embu das Artes - SP
3515129;29;0.33186886185652575;0.33186886185652575;0.33186886185652575;0.0;0.1724137931034483;5;0.1724137931034483;35;3.0;0.727;0.691;584.76;0.38;8.38;21.3;1.0;1.0;0.0;3967283.67;0.0;3967283.67;58.34;88.58;82.75862068965517;66.81311381434742;0.0;SP;Emilianópolis;Emilianópolis - SP
3515186;275;0.47598341330716765;0.4763372344488829;0.4763372344488829;0.0;0.2109090909090909;58;0.2109090909090909;35;3.0;0.787;0.712;1048.6;0.57;6.55;21.43;1.0;1.0;0.6329113924050633;17844513.64;0.0;17844513.64;70.09;61.16;78.9090909090909;52.401658669283236;0.0;SP;Espírito Santo do Pinhal;Espírito Santo do Pinhal - SP
3515657;21;0.4451234544986838;0.44512345449868373;0.44512345449868373;0.0;0.19047619047619047;4;0.19047619047619047;35;3.0;0.703;0.617;510.09;0.4;10.19;23.31;1.0;1.0;0.0;1778383.6;0.0;1778383.6;80.0;44.0;80.95238095238095;55.48765455013162;0.0;SP;Fernão;Fernão - SP
3518107;69;0.4964421864311727;0.49644218643117266;0.49644218643117266;0.0;0.43478260869565216;30;0.43478260869565216;35;3.0;0.713;0.623;615.97;0.48;10.52;28.53;1.0;1.0;1.0;4571569.71;0.0;4571569.71;71.08;47.49;56.52173913043479;50.35578135688272;0.0;SP;Guarantã;Guarantã - SP
3519709;950;0.5897600186737406;0.5897600186737406;0.5897600186737406;1.0;0.40421052631578946;0;0.0;35;3.0;0.71;0.614;624.55;0.48;15.05;35.25;0.879162702188392;1.0;0.0922930542340628;62269294.4;1947028.11;64216322.51;56.09;53.06;59.578947368421055;41.02399813262594;100.0;SP;Ibiúna;Ibiúna - SP
3520905;144;0.5371628362500491;0.5371628362500491;0.5371628362500491;1.0;0.3125;0;0.0;35;3.0;0.727;0.65;677.42;0.48;12.4;30.69;1.0;1.0;1.0;16080527.41;305304.36;16385831.77;63.68;54.96;68.75;46.28371637499509;100.0;SP;Ipaussu;Ipaussu - SP
3521408;247;0.47989261608526634;0.47989261608526634;0.47989261608526634;0.0;0.3319838056680162;82;0.3319838056680162;35;3.0;0.776;0.729;808.74;0.4;6.66;16.83;1.0;1.0;0.796875;15867146.77;0.0;15867146.77;66.22;62.26;66.80161943319838;52.01073839147337;0.0;SP;Iracemápolis;Iracemápolis - SP
3522703;373;0.4054129096629829;0.4017215947146745;0.41871987219268725;0.0;0.2734584450402145;102;0.2734584450402145;35;3.0;0.744;0.667;787.75;0.45;7.16;26.04;1.0;1.0;0.5146341463414634;22128230.71;0.0;22128230.71;70.92;77.38;72.65415549597856;59.458709033701716;0.0;SP;Itápolis;Itápolis - SP
3523206;447;0.563131157191282;0.563131157191282;0.563131157191282;1.0;0.348993288590604;0;0.0;35;3.0;0.703;0.649;510.2;0.48;26.5;29.91;1.0;1.0;0.5193050193050193;37434748.62;0.0;37434748.62;63.77;53.17;65.1006711409396;43.686884280871794;100.0;SP;Itararé;Itararé - SP
3524303;466;0.5397873453664082;0.5397873453664082;0.5397873453664082;1.0;0.4227467811158798;0;0.0;35;3.0;0.778;0.71;1015.51;0.52;7.91;20.0;1.0;1.0;0.822;47748366.19;0.0;47748366.19;61.83;57.94;57.72532188841202;46.021265463359185;100.0;SP;Jaboticabal;Jaboticabal - SP
3525102;389;0.6151716459347245;0.6151716459347245;0.6151716459347245;1.0;0.5475578406169666;0;0.0;35;3.0;0.735;0.64;742.74;0.48;9.36;24.71;0.820675105485232;1.0;0.8649789029535865;47051029.24;0.0;47051029.24;65.37;45.42;45.24421593830334;38.48283540652755;100.0;SP;Jardinópolis;Jardinópolis - SP
3525904;3569;0.4060608113012699;0.4060608113012699;0.4060608113012699;0.0;0.23928271224432615;854;0.23928271224432615;35;3.0;0.822;0.768;1431.55;0.53;4.12;13.11;1.0;1.0;0.805974025974026;236174786.59;0.0;236174786.59;72.61;70.49;76.07172877556738;59.393918869873005;0.0;SP;Jundiaí;Jundiaí - SP
3526100;181;0.553128308612103;0.553128308612103;0.553128308612103;1.0;0.5248618784530387;0;0.0;35;3.0;0.7;0.637;467.35;0.49;32.37;33.84;0.8705357142857143;1.0;0.4375;13959663.28;0.0;13959663.28;63.08;55.18;47.51381215469613;44.6871691387897;100.0;SP;Juquiá;Juquiá - SP
3526506;50;0.4866534762611672;0.4866534762611672;0.4866534762611672;0.0;0.32;16;0.32;35;3.0;0.721;0.655;614.14;0.38;12.13;18.9;1.0;1.0;1.0;4530161.92;0.0;4530161.92;67.84;59.08;68.0;51.33465237388328;0.0;SP;Lavínia;Lavínia - SP
3527207;657;0.6186943849132465;0.6186943849132465;0.6186943849132465;1.0;0.4535768645357686;0;0.0;35;3.0;0.766;0.713;781.28;0.52;16.16;13.28;1.0;1.0;0.6191744340878829;57802086.46;0.0;57802086.46;54.48;47.82;54.64231354642314;38.130561508675356;100.0;SP;Lorena;Lorena - SP
3528106;71;0.18635364136236665;0.18635364136236665;0.18635364136236665;0.0;0.14084507042253522;10;0.14084507042253522;35;3.0;0.743;0.676;704.61;0.43;7.53;27.97;1.0;1.0;1.0;4262508.77;0.0;4262508.77;80.0;96.3;85.91549295774648;81.36463586376334;0.0;SP;Macaubal;Macaubal - SP
3528700;35;0.3920094956327972;0.3920094956327972;0.3920094956327972;0.0;0.17142857142857143;6;0.17142857142857143;35;3.0;0.677;0.591;457.56;0.39;11.09;19.76;1.0;1.0;0.96875;2484380.17;0.0;2484380.17;74.09;48.33;82.85714285714285;60.79905043672028;0.0;SP;Marabá Paulista;Marabá Paulista - SP
3529005;2040;0.4822639913049354;0.4889615960520667;0.4889615960520667;0.0;0.2823529411764706;576;0.2823529411764706;35;3.0;0.798;0.776;953.2;0.5;8.92;11.9;1.0;1.0;0.9112860892388452;146138150.12;4311826.95;150449977.07;65.94;64.28;71.76470588235294;51.77360086950647;0.0;SP;Marília;Marília - SP
3529807;101;0.5207175046164354;0.5207175046164354;0.5207175046164354;1.0;0.2871287128712871;0;0.0;35;3.0;0.73;0.658;700.24;0.39;5.8;25.63;1.0;1.0;0.2432432432432432;8234074.93;0.0;8234074.93;56.82;68.18;71.28712871287128;47.92824953835646;100.0;SP;Mineiros do Tietê;Mineiros do Tietê - SP
3530201;108;0.28906172730640745;0.28351804656515356;0.33341117323643843;0.0;0.06481481481481481;7;0.06481481481481481;35;3.0;0.724;0.674;516.3;0.5;28.84;23.08;1.0;1.0;1.0;10689812.91;117282.49;10807095.4;80.0;87.52;93.51851851851852;71.09382726935925;0.0;SP;Mirante do Paranapanema;Mirante do Paranapanema - SP
